epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12214122272350571,0.5607203220327696,0.03926382213830948,0.056820952954391636,270.0,778,53,53,0.0,0.15362581339749423,0.0
2,0.12373171306469223,0.45229363938172656,0.02683559137706955,0.048086853697896004,270.75,765,53,53,0.0,0.16136363690549677,0.0
3,0.12398247928781943,0.4404427434007327,0.02299680778135856,0.04643627271677057,275.25,735,53,53,0.0,0.1626033051447435,0.0
4,0.12221158973195335,0.42077237119277316,0.018139604867125552,0.043351368978619576,272.25,721,53,53,0.0,0.16346153887835416,0.0
5,0.11814308572899211,0.4106746092438698,0.013891293744867047,0.041486346162855625,273.0,720,53,53,0.0,0.16442486101930792,0.0
6,0.11815737966786731,0.3836967845757802,0.011491288314573467,0.04014600502947966,270.0,711,53,53,0.0,0.16477272727272727,0.0
7,0.11757337166504427,0.3611167296767235,0.011681531090289354,0.0415203512335817,270.75,697,53,53,0.0,0.1667547564614903,0.0
8,0.11749736761504953,0.3644590228796005,0.008749695960432291,0.04147665544102589,270.0,689,53,53,0.0,0.174871641126546,0.0
9,0.1184412996199998,0.4032151674230893,0.00939116875330607,0.04053283125783006,273.0,681,53,53,0.0,0.17532467706636948,0.0
10,0.11943382329561493,0.3584107185403506,0.008888593952481946,0.04033034263799588,270.75,673,53,53,0.0,0.17363071848045697,0.0
