epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.46523483842611313,0.04103527466456095,0.04632828508814176,270.0,831,53,53,0.0,0.0,0.0
2,0.0,0.3689817835887273,0.029207339975982904,0.042730978379646935,270.75,852,53,53,0.0,0.0,0.0
3,0.0,0.3640074556072553,0.02112586221968134,0.03870450177540382,273.0,876,53,53,0.0,0.0,0.0
4,0.0,0.3678028459350268,0.020184401733179886,0.037868850554029145,273.75,861,53,53,0.0,0.0,0.0
5,0.0,0.33658632387717563,0.015610677267735204,0.03629833987603585,273.0,843,53,53,0.0,0.0,0.0
6,0.0,0.33873701343933743,0.014790678629651666,0.032765269124259554,275.25,829,53,53,0.0,0.0,0.0
7,0.0,0.31795887897411984,0.014415886718779802,0.03451418566207091,272.25,824,53,53,0.0,0.0,0.0
8,0.0,0.31988011052211124,0.012770865927450359,0.03412268233175079,273.75,823,53,53,0.0,0.0,0.0
9,0.0,0.3129109541575114,0.01120568485930562,0.031763971938441195,270.0,814,53,53,0.0,0.0,0.0
10,0.0,0.30237482612331706,0.009952189167961478,0.040571892323593296,270.0,818,53,53,0.0,0.0,0.0
