epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.03030303120613098,0.46108608196179074,0.03718282887712121,0.06026357691735029,273.0,1687,53,53,0.0,0.03030303120613098,0.0
2,0.022727272727272728,0.355277585486571,0.027112509589642286,0.054163179360330105,273.75,1660,53,53,0.0,0.022727272727272728,0.0
3,0.01515151560306549,0.3479365011056264,0.0216255490668118,0.05173037573695183,272.25,1619,53,53,0.0,0.01515151560306549,0.0
4,0.01298701356757771,0.33058898399273556,0.01620134338736534,0.049157220870256424,271.5,1557,53,53,0.0,0.01298701356757771,0.0
5,0.010101010176268492,0.3337031950553258,0.016062231035903096,0.04781786693880955,273.75,1451,53,53,0.0,0.010101010176268492,0.0
6,0.003952569243582812,0.35404843588670093,0.012162714342897138,0.04570427816361189,270.0,1308,53,53,0.0,0.003952569243582812,0.0
7,0.0015151515941728246,0.3437200387318929,0.012680619411791364,0.044505191346009575,274.5,1198,53,53,0.0,0.0015151515941728246,0.0
8,0.0006269592453132976,0.3319416369001071,0.013574854393179217,0.04095417788873116,269.25,1135,53,53,0.0,0.0006269592453132976,0.0
9,0.0004500449973751198,0.33191899706919986,0.01225770420084397,0.04302354374279579,272.25,1107,53,53,0.0,0.0004500449973751198,0.0
10,0.00044563281434503466,0.3382580702503522,0.009244309815888604,0.03887372914080819,270.0,1092,53,53,0.0,0.00044563281434503466,0.0
11,0.0004375888966023922,0.3131616860628128,0.009191281084592143,0.03813199931755662,273.75,1062,53,53,0.0,0.0004375888966023922,0.0
12,0.0004194190895015543,0.3176322728395462,0.009038722763458887,0.040981932853658996,270.0,1047,53,53,0.0,0.0004194190895015543,0.0
13,0.00040136463940143585,0.2924179012576739,0.008832011313643306,0.03888027276843786,274.5,1044,53,53,0.0,0.00040136463940143585,0.0
14,0.00040136463940143585,0.3243113135298093,0.008470872378287217,0.03964468743652105,274.5,1042,53,53,0.0,0.00040136463940143585,0.0
15,0.00039016777141527695,0.2761896786590417,0.00905091113721331,0.038175108221669994,271.5,1037,53,53,0.0,0.00039016777141527695,0.0
16,0.0003852080130441622,0.27194887896378833,0.008038483172034224,0.03876151377335191,276.0,1027,53,53,0.0,0.0003852080130441622,0.0
17,0.0003852080130441622,0.2924739370743434,0.0076879057645176845,0.03316940274089575,275.25,999,53,53,0.0,0.0003852080130441622,0.0
18,0.0002829121129417961,0.27369731788833934,0.007357613028337558,0.03230434516444802,272.25,1001,53,53,0.0,0.0002829121129417961,0.0
19,0.00028232637454162943,0.25629788885513943,0.005535240828370054,0.035316906947021685,270.0,986,53,53,0.0,0.00028232637454162943,0.0
20,0.00023310024037279865,0.2621499275167783,0.005245247681159526,0.03859750833362341,272.25,976,53,53,0.0,0.00023310024037279865,0.0
21,0.00020946795120835304,0.2530720792710781,0.004799261883211632,0.03599032278483113,271.5,976,53,53,0.0,0.00020946795120835304,0.0
22,0.00020614306611770934,0.25579410915573436,0.005010510988843937,0.031673230386028685,275.25,960,53,53,0.0,0.00020614306611770934,0.0
23,0.00011449507225982167,0.25533196950952214,0.005411850443730752,0.03826833811278144,273.75,973,53,53,0.0,0.00011449507225982167,0.0
24,0.00010272213892841881,0.23070738340417543,0.005686862238993247,0.03334663591037194,277.5,964,53,53,0.0,0.00010272213892841881,0.0
25,0.0,0.2281420553723971,0.005200586436937253,0.030851257188866537,270.75,955,53,53,0.0,0.0,0.0
26,0.0,0.20930210997660956,0.005009791969011228,0.03380147693678737,272.25,968,53,53,0.0,0.0,0.0
27,0.0,0.20834788059194884,0.004996834400420387,0.035271353709201016,271.5,956,53,53,0.0,0.0,0.0
