epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12211907722733238,0.5617942983905474,0.039215371323128544,0.04350765064979593,270.0,782,53,53,0.0,0.15362581339749423,0.0
2,0.12367911467498,0.45979735255241394,0.026530190836638212,0.0367758305122455,270.75,766,53,53,0.0,0.16136363690549677,0.0
3,0.12404155494137244,0.44893817603588104,0.022802771689991157,0.03536236255119244,275.25,735,53,53,0.0,0.1626033051447435,0.0
4,0.12323819507252086,0.4281754394372304,0.019005580494801205,0.03363871295005083,272.25,710,53,53,0.0,0.1637700538743626,0.0
5,0.11950476128946651,0.4175710181395213,0.015457586230089268,0.03380042299007376,273.0,714,53,53,0.0,0.1637700538743626,0.0
6,0.12564132023941388,0.3957933560013771,0.013317269117881855,0.03377737399811546,270.0,705,53,53,0.0,0.16551383381540125,0.0
7,0.12579006295312534,0.3912198717395465,0.00955958121145765,0.0316781474587818,270.75,696,53,53,0.0,0.1651353971524672,0.0
8,0.1232535872947086,0.37195002535978955,0.01052014995366335,0.032938808047523103,270.0,684,53,53,0.0,0.174871641126546,0.0
9,0.12488859282298521,0.39932963997125626,0.008609487403494617,0.029790648104002077,273.0,674,53,53,0.0,0.174871641126546,0.0
10,0.12478355081243948,0.3556761493285497,0.007174906088039279,0.029569709363083046,270.75,662,53,53,0.0,0.17363071848045697,0.0
