epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12214122272350571,0.5615190913279852,0.03921508106092612,0.04350070764000217,270.0,782,53,53,0.0,0.15362581339749423,0.0
2,0.12367911467498,0.45931624869505566,0.026487933937460184,0.03674209428330263,270.75,765,53,53,0.0,0.16136363690549677,0.0
3,0.12401185658845035,0.45298416912555695,0.022820218466222286,0.0352063582589229,275.25,735,53,53,0.0,0.1626033051447435,0.0
4,0.12323819507252086,0.4285272906223933,0.019410695414990187,0.03377281377712885,272.25,710,53,53,0.0,0.16346153887835416,0.0
5,0.1194760650396347,0.41404179980357486,0.015482393791899085,0.03310349412883321,273.0,713,53,53,0.0,0.16409090974114157,0.0
6,0.12346337769519199,0.3898954565326373,0.012841649120673537,0.03282075577105085,270.0,706,53,53,0.0,0.16442486101930792,0.0
7,0.1234051026403904,0.382772629459699,0.010287113410110274,0.03267078629384438,270.75,697,53,53,0.0,0.17325228181752292,0.0
8,0.12502891604195943,0.40137602140506107,0.009905920402767757,0.032694788494457803,270.0,678,53,53,0.0,0.1740259758450768,0.0
9,0.12672599642114205,0.3989657213290532,0.008329772933696708,0.029756887660672266,273.0,677,53,53,0.0,0.1744391985914924,0.0
10,0.12482223050160841,0.3506334647536278,0.008282293992427489,0.031237891875207424,270.75,667,53,53,0.0,0.1744391985914924,0.0
