epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.07390196466783308,0.561691164970398,0.039214179230233036,0.043502285766104855,270.0,781,53,53,0.9056603773584906,0.07390196466783308,0.8867924528301887
2,0.08373764818007091,0.4590260585149129,0.026564984271923702,0.03680452425032854,270.75,765,53,53,0.9056603773584906,0.08373764818007091,0.8867924528301887
3,0.0839842567747494,0.45121829211711884,0.0228283431691428,0.03554097516462207,275.25,731,53,53,0.9056603773584906,0.0839842567747494,0.8867924528301887
4,0.08081761368040769,0.4300890266895294,0.018718624487519264,0.03338119822243849,272.25,711,53,53,0.9056603773584906,0.08081761368040769,0.8867924528301887
5,0.0908805065841045,0.4180425504843394,0.015328971281026801,0.03368579798067609,273.0,710,53,53,0.9056603773584906,0.0908805065841045,0.8867924528301887
6,0.09073252287113441,0.4038500686486562,0.013037577581902346,0.033183138662328325,270.0,708,53,53,0.9056603773584906,0.09073252287113441,0.8867924528301887
7,0.10023585243045159,0.3826776146888733,0.01010550046339631,0.032001275879641376,270.75,695,53,53,0.9056603773584906,0.10023585243045159,0.8867924528301887
8,0.08836478290130508,0.3841289406021436,0.008701356515909234,0.031521496983865895,270.0,678,53,53,0.9056603773584906,0.08836478290130508,0.8867924528301887
9,0.09591195268451043,0.3921571324268977,0.008447292183215419,0.03177757033457359,273.0,674,53,53,0.9056603773584906,0.09591195268451043,0.8867924528301887
10,0.0880503182141286,0.35951774567365646,0.007248445802057783,0.030298603232949972,270.75,662,53,53,0.9056603773584906,0.0880503182141286,0.8867924528301887
