epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.854387621084849,0.01243101650228103,0.6444174846013387,270.0,3180,53,53,0.9056603773584906,0.0,0.8867924528301887
2,0.05031446662713897,0.7352883120377859,0.009251215339948734,0.5482007215420405,270.75,3180,53,53,0.9056603773584906,0.05031446662713897,0.8679245283018868
3,0.060256410390138626,0.6462523813048998,0.00723345042206347,0.4847958832979202,275.25,3180,53,53,0.32075471698113206,0.0979922594467424,0.3584905660377358
4,0.11489423097304578,0.61491359770298,0.006493797719789048,0.4849626024564107,272.25,3180,53,53,0.37735849056603776,0.11489423097304578,0.5849056603773585
5,0.047528833537450375,0.607029507557551,0.006148581199037532,0.5026101246476173,273.0,3180,53,53,0.5094339622641509,0.047528833537450375,0.33962264150943394
6,0.030548502603229485,0.6141274223725001,0.005950277011531095,0.45000073065360385,270.0,3180,53,53,0.3584905660377358,0.030548502603229485,0.7735849056603774
7,0.08093870874002294,0.5900218685468038,0.005519246566109359,0.4171048489709695,270.75,3180,53,53,0.3018867924528302,0.08093870874002294,0.5471698113207547
8,0.1307710605972218,0.5949983671307564,0.0054268927390997606,0.48185431957244873,270.0,3180,53,53,0.18867924528301888,0.1307710605972218,0.4716981132075472
9,0.021777774716885585,0.6018833766380945,0.005080152729836603,0.4138915960987409,273.0,3180,53,53,0.11320754716981132,0.022305382802239003,0.20754716981132076
10,0.06427017423623013,0.5632294913132986,0.004717510271196564,0.47679341584444046,270.75,3180,53,53,0.3018867924528302,0.06427017423623013,0.3018867924528302
11,0.08509275703778807,0.5641712297995886,0.004682280433674653,0.4524272084236145,271.5,3180,53,53,0.11320754716981132,0.08640303012897384,0.4528301886792453
12,0.0711937712962335,0.5118843565384547,0.004687908260772626,0.47250215460856754,272.25,3180,53,53,0.07547169811320754,0.07169697792181429,0.20754716981132076
13,0.08312118636830798,0.5134355748693148,0.004414655112971862,0.4267289365331332,270.75,3180,53,53,0.05660377358490566,0.08392397609521758,0.33962264150943394
14,0.12014327634055659,0.4770056903362274,0.00442548468708992,0.4505402073264122,272.25,3180,53,53,0.09433962264150944,0.12129631617440367,0.3584905660377358
15,0.0833075667889613,0.5093455637494723,0.004340686951763928,0.43500688920418423,271.5,3180,53,53,0.018867924528301886,0.08531339614177649,0.07547169811320754
16,0.14855801964284115,0.46625883877277374,0.004335195058956742,0.41789761930704117,272.25,3180,53,53,0.03773584905660377,0.15058202869346682,0.1509433962264151
17,0.11703945692839487,0.4557044332226117,0.004227389659111698,0.3964571679631869,275.25,3180,53,53,0.03773584905660377,0.12072021500119623,0.1320754716981132
18,0.1203815427450639,0.4420689269900322,0.004049755982123315,0.38522564619779587,269.25,3180,53,53,0.07547169811320754,0.1212530329401763,0.20754716981132076
19,0.1551330591780397,0.42819032818078995,0.004009582917205989,0.40196888397137326,273.0,3180,53,53,0.03773584905660377,0.15603135385603276,0.16981132075471697
20,0.12625206507882983,0.43030497680107754,0.004072931750367085,0.38407285511493683,274.5,3180,53,53,0.07547169811320754,0.12955367234799098,0.18867924528301888
21,0.14395133244260302,0.4583389808734258,0.00403515462918828,0.4271189942955971,272.25,3180,53,53,0.20754716981132076,0.14496961685846438,0.03773584905660377
22,0.1612760158923437,0.45232611894607544,0.0038910681808677814,0.3843634786705176,270.75,3180,53,53,0.1320754716981132,0.16867741921319152,0.018867924528301886
23,0.1388239046593882,0.44290229429801303,0.0037763347500003874,0.43992101152737934,270.0,3180,53,53,0.16981132075471697,0.13939766592855724,0.05660377358490566
24,0.13258884467606274,0.4208175415794055,0.0037750424817204475,0.3689528467754523,271.5,3180,53,53,0.22641509433962265,0.1333581710339717,0.0
25,0.133787787044948,0.40115488817294437,0.003803201271997144,0.37169328207770985,271.5,3180,53,53,0.05660377358490566,0.13495835690003521,0.0
26,0.12531505518083302,0.39976313958565396,0.00373037225411584,0.38265665620565414,271.5,3180,53,53,0.07547169811320754,0.1299354761557759,0.16981132075471697
27,0.15876051685157813,0.40148503084977466,0.003754415064274023,0.43441308538119,269.25,3180,53,53,0.05660377358490566,0.1611488902203317,0.15471698118830626
28,0.1398991566362246,0.39665775497754413,0.00385620086065804,0.34006904313961667,270.75,3180,53,53,0.09433962264150944,0.12346156138294148,0.07547169811320754
29,0.146113011669719,0.3842979967594147,0.0036407979011225202,0.3737469253440698,270.75,3180,53,53,0.1320754716981132,0.14241002788240054,0.08490566037735849
30,0.22635025917640272,0.3711289092898369,0.00360803030586491,0.41604896386464435,274.5,3180,53,53,0.05660377358490566,0.21013360414302573,0.11320754716981132
31,0.1858415010051345,0.3636646866798401,0.0036143592248360315,0.36859727650880814,270.0,3180,53,53,0.1509433962264151,0.19128610861470113,0.04716981132075472
32,0.23690331080612145,0.38409194846947986,0.003665342752356082,0.3973707805077235,273.0,3180,53,53,0.09433962264150944,0.21891326893050717,0.03773584905660377
33,0.20847795812307662,0.38296227902173996,0.0035425417008809745,0.40022950371106464,273.75,3180,53,53,0.09433962264150944,0.1932039234857514,0.03773584905660377
