epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12214122272350571,0.5618285114566485,0.0392184155061841,0.04351455485448241,270.0,781,53,53,0.0,0.15362581339749423,0.0
2,0.12367911467498,0.46254754314819974,0.026540520911415417,0.036837709757188954,270.75,768,53,53,0.0,0.16136363690549677,0.0
3,0.12401185658845035,0.45193013300498325,0.02288750062386195,0.035500581841915846,275.25,732,53,53,0.0,0.1626033051447435,0.0
4,0.12221158973195335,0.4330741787950198,0.018961385047684114,0.033646888410051666,272.25,710,53,53,0.0,0.16346153887835416,0.0
5,0.11944779855283824,0.41890986760457355,0.015557828048865,0.03292768138150374,273.0,717,53,53,0.0,0.1637700538743626,0.0
6,0.12062843651934103,0.3945293724536896,0.01327284254754583,0.032705831031004585,270.0,708,53,53,0.0,0.16409090974114157,0.0
7,0.12198410047726198,0.37307415654261905,0.014444400323554873,0.032757217374940716,270.75,698,53,53,0.0,0.1651353971524672,0.0
8,0.12334856695749542,0.38069641838471097,0.013430531679963073,0.032206562192489706,270.0,686,53,53,0.0,0.1744391985914924,0.0
9,0.12494346533309329,0.3907080019513766,0.011504643247462809,0.03138114123915633,273.0,677,53,53,0.0,0.1744391985914924,0.0
10,0.12486175718632611,0.351414255797863,0.008911705304247638,0.03203480923548341,270.75,667,53,53,0.0,0.172889611937783,0.0
