epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.03030303120613098,0.46148472527662915,0.037186868799229465,0.060268874280154705,273.0,1689,53,53,0.0,0.03030303120613098,0.0
2,0.022727272727272728,0.35346895704666775,0.027157818122456472,0.054025886269907154,273.75,1658,53,53,0.0,0.022727272727272728,0.0
3,0.01515151560306549,0.34957601875066757,0.021804527069131534,0.051722353945175804,272.25,1606,53,53,0.0,0.01515151560306549,0.0
4,0.011363636363636364,0.33182649066050846,0.016311217642699678,0.04815462107459704,271.5,1525,53,53,0.0,0.011363636363636364,0.0
5,0.007575757801532745,0.3378048837184906,0.016235307169457276,0.04740621211628119,273.75,1397,53,53,0.0,0.007575757801532745,0.0
6,0.0035650625147602773,0.35468490421772003,0.0131156660305957,0.04532115409771601,270.0,1253,53,53,0.0,0.0035650625147602773,0.0
7,0.001165501180697571,0.3540605455636978,0.01362784137018025,0.04450299932310978,274.5,1148,53,53,0.0,0.001165501180697571,0.0
8,0.0003982873802835291,0.3230261579155922,0.01444131190267702,0.043058986154695354,269.25,1054,53,53,0.0,0.0003982873802835291,0.0
9,0.0002477086911147291,0.3283373738328616,0.015472574469943842,0.04929554710785548,272.25,1014,53,53,0.0,0.0002477086911147291,0.0
10,0.00023923446000976995,0.3274999260902405,0.011368149309419096,0.04351474934568008,270.0,999,53,53,0.0,0.00023923446000976995,0.0
11,0.00022755717774006453,0.3120070869723956,0.008912251563742757,0.042142413556575775,273.75,989,53,53,0.0,0.00022755717774006453,0.0
12,0.00020708222026852044,0.3057815320789814,0.010083545930683613,0.04038324921081463,270.0,984,53,53,0.0,0.00020708222026852044,0.0
13,0.00010939722415059805,0.29452848931153613,0.010591491435964903,0.03985808106760184,274.5,967,53,53,0.0,0.00010939722415059805,0.0
14,0.0,0.32871273656686145,0.009786509443074465,0.04108292112747828,274.5,953,53,53,0.0,0.0,0.0
15,0.0,0.2887917881210645,0.009786031014906863,0.03917488797257344,271.5,955,53,53,0.0,0.0,0.0
16,0.0,0.28844598929087323,0.007981514519390961,0.0366334713374575,276.0,955,53,53,0.0,0.0,0.0
17,0.0,0.29388751089572906,0.007826565842454633,0.03632337444772323,275.25,958,53,53,0.0,0.0,0.0
18,0.0,0.2739671977857749,0.0062336540237690015,0.033883783500641584,272.25,951,53,53,0.0,0.0,0.0
19,0.0,0.2679096348583698,0.006135097510802249,0.036812754813581705,270.0,952,53,53,0.0,0.0,0.0
