epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.46525316933790845,0.04103523430724939,0.04632509779185057,270.0,829,53,53,0.0,0.20754716981132076,0.8867924528301887
2,0.0,0.3698003912965457,0.029208053679515917,0.04272685075799624,270.75,851,53,53,0.0,0.20754716981132076,0.8867924528301887
3,0.0,0.36519916355609894,0.0210463791154325,0.0386829919492205,273.0,874,53,53,0.0,0.20754716981132076,0.8867924528301887
4,0.0,0.3668873558441798,0.020668302197009325,0.03761538925270239,273.75,860,53,53,0.0,0.20754716981132076,0.8867924528301887
5,0.0,0.33893802265326184,0.015970582142472267,0.03683752100914717,273.0,843,53,53,0.0,0.20754716981132076,0.8867924528301887
6,0.0,0.34355490158001584,0.015195013877625266,0.03352312712619702,275.25,826,53,53,0.0,0.20754716981132076,0.8867924528301887
7,0.0,0.32541732986768085,0.015111250104382634,0.03457407094538212,272.25,828,53,53,0.0,0.20754716981132076,0.8867924528301887
8,0.0,0.32406659175952274,0.012628024366373817,0.03379530025025209,273.75,828,53,53,0.0,0.20754716981132076,0.8867924528301887
9,0.0,0.29822485397259396,0.011002345010638237,0.03175431893517574,270.0,833,53,53,0.0,0.20754716981132076,0.8867924528301887
10,0.0,0.2945751262207826,0.010687405010685325,0.037965569800386824,270.0,829,53,53,0.0,0.20754716981132076,0.8867924528301887
