epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
27,0.0,0.22154873609542847,0.004178817228724559,0.02980599117775758,271.5,355,53,53,0.0,0.0,0.0
28,0.0,0.21050715322295824,0.004784861909380804,0.03116330395763119,269.25,359,53,53,0.0,0.0,0.0
29,0.0,0.21494641403357187,0.004315199408059319,0.03071189671754837,273.75,353,53,53,0.0,0.0,0.0
30,0.0,0.2098254437247912,0.003659425691391031,0.028806752525269985,272.25,358,53,53,0.0,0.0,0.0
31,0.0,0.21963125839829445,0.004249088951231291,0.03146048324803511,269.25,358,53,53,0.0,0.0,0.0
32,0.0,0.19314786915977797,0.003636400564573705,0.030001583664367597,272.25,360,53,53,0.0,0.0,0.0
33,0.0,0.19082097709178925,0.003459405833079169,0.029072953543315332,275.25,367,53,53,0.0,0.0,0.0
34,0.0,0.18856975187857947,0.0042220585940716164,0.028719780190537374,272.25,360,53,53,0.0,0.0,0.0
35,0.0,0.17521564041574797,0.004143484615876029,0.0265458095818758,270.75,362,53,53,0.0,0.0,0.0
36,0.0,0.18462505439917246,0.0038579682004638016,0.027380788854012888,272.25,358,53,53,0.0,0.0,0.0
37,0.0,0.1920167344311873,0.004410284338518977,0.028883719506363075,271.5,367,53,53,0.0,0.0,0.0
38,0.0,0.19195212920506796,0.0037516735998603203,0.03210136325409015,270.0,370,53,53,0.0,0.0,0.0
39,0.0,0.17413180197278658,0.0037884713286378733,0.02798912177483241,274.5,380,53,53,0.0,0.0,0.0
40,0.0,0.17986043418447176,0.003291896185449635,0.027744200235853594,270.75,386,53,53,0.0,0.0,0.0
41,0.0,0.17166257152954736,0.0033176481374539435,0.028793159406632185,273.75,373,53,53,0.0,0.0,0.0
42,0.0,0.1727590225636959,0.0027042615693062544,0.02593838128571709,272.25,381,53,53,0.0,0.0,0.0
43,0.0,0.16902763582766056,0.0027836894344848893,0.026725446960578363,269.25,387,53,53,0.0,0.0,0.0
44,0.0,0.17991584042708078,0.0025829822019053004,0.025136880887051422,270.75,373,53,53,0.0,0.0,0.0
45,0.0,0.1739697108666102,0.0023194473954693726,0.02396831017298003,273.0,388,53,53,0.0,0.0,0.0
46,0.0,0.18284072602788606,0.0028845059277955443,0.02657198579981923,276.0,375,53,53,0.0,0.0,0.0
47,0.0,0.1628850723306338,0.00251830384756128,0.026359024768074352,273.75,377,53,53,0.0,0.0,0.0
48,0.0,0.1528785191476345,0.0022113619876715043,0.023955598783989746,273.0,377,53,53,0.0,0.0,0.0
49,0.0,0.15028565439085165,0.0025351580407004803,0.02337876909102003,273.0,376,53,53,0.0,0.0,0.0
50,0.0,0.1586420051753521,0.0027012782908665636,0.029167137574404478,270.75,378,53,53,0.0,0.0,0.0
