epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.4637433936198552,0.04100624658167362,0.060903350512186684,270.0,828,53,53,0.0,0.0,0.0
2,0.0,0.3696352342764537,0.028882550696531933,0.056143569139142833,270.75,849,53,53,0.0,0.0,0.0
3,0.0,0.3560211459795634,0.02071693438726167,0.050490403858323894,273.0,872,53,53,0.0,0.0,0.0
4,0.0,0.36776654173930484,0.020362093889464934,0.048904852010309696,273.75,858,53,53,0.0,0.0,0.0
5,0.0,0.33685548851887387,0.016712631642197568,0.048180204505721726,273.0,820,53,53,0.0,0.0,0.0
6,0.0,0.33675241967042285,0.015585125734408697,0.0439511938020587,275.25,821,53,53,0.0,0.0,0.0
7,0.0,0.31402337302764255,0.012904756624872485,0.042959711203972496,272.25,818,53,53,0.0,0.0,0.0
8,0.0,0.3169235860308011,0.012512229150161147,0.04499380631993214,273.75,811,53,53,0.0,0.0,0.0
9,0.0,0.30186843623717624,0.011566663704191646,0.04287142648051182,270.0,812,53,53,0.0,0.0,0.0
10,0.0,0.3007590336104234,0.011346538473541537,0.05008586527158817,270.0,810,53,53,0.0,0.0,0.0
11,0.0,0.3007146542270978,0.009905318535553912,0.04091029521077871,273.0,798,53,53,0.0,0.0,0.0
12,0.0,0.3124447862307231,0.008645654229136804,0.04059024419014653,276.0,785,53,53,0.0,0.0,0.0
13,0.0,0.30971111605564755,0.009044655443479618,0.038604553788900375,270.75,765,53,53,0.0,0.0,0.0
14,0.0,0.2773879294594129,0.009412962788095077,0.041618023067712784,271.5,725,53,53,0.0,0.0,0.0
15,0.0,0.2603169232606888,0.008219776558689773,0.03970150432238976,270.75,683,53,53,0.0,0.0,0.0
16,0.0,0.260125569999218,0.007631314103491604,0.036464605325212084,270.75,635,53,53,0.0,0.0,0.0
17,0.0,0.26345328614115715,0.007814747747033834,0.03678855594868461,272.25,604,53,53,0.0,0.0,0.0
18,0.0009121313183145089,0.24817071730891863,0.005861348317315181,0.03408836449186007,270.75,509,53,53,0.006384919228201563,0.0,0.0
19,0.0010822511024095795,0.2345164753496647,0.007212853524833918,0.03605144610628486,270.75,515,53,53,0.009407678873024204,0.0,0.0
20,0.001065340909090909,0.23744773119688034,0.006346974366654952,0.03376828025405606,269.25,527,53,53,0.009176707233894955,0.0,0.0
21,0.0010695187374949455,0.23749132951100668,0.006710539901784311,0.03443216299638152,272.25,503,53,53,0.007486631162464619,0.0,0.0
22,0.0010611955923112955,0.24251127243041992,0.007696215451384584,0.036406678768495716,274.5,490,53,53,0.0074283691461790695,0.0,0.0
23,0.0010570824484933507,0.2104200360675653,0.006374999958400925,0.03390267305076122,270.0,467,53,53,0.007399577139453454,0.0,0.0
24,0.0010570824484933507,0.21639161308606467,0.005418341587452839,0.031762168587495886,273.0,436,53,53,0.007399577139453454,0.0,0.0
25,0.0008797654035416516,0.21216997628410658,0.005305579397827387,0.033881133422255516,271.5,400,53,53,0.006158357824791561,0.0,0.0
26,0.0007682458751580932,0.21652127678195635,0.004543638865773876,0.02956321028371652,273.0,375,53,53,0.005377721126106652,0.0,0.0
27,0.0005107252350585027,0.2176551694671313,0.0038589328566255667,0.032130268247177206,271.5,362,53,53,0.0025753283195874906,0.0,0.0
28,0.0002590002576735887,0.21226254105567932,0.004601594390502821,0.03119323557863633,269.25,354,53,53,0.000777000773020766,0.0,0.0
29,0.00025826447050679815,0.2080019178489844,0.0033532460026132562,0.031238211474070948,273.75,353,53,53,0.0007747934115203944,0.0,0.0
30,0.0,0.20045128713051477,0.0035936517136481902,0.029413185858478148,272.25,354,53,53,0.0,0.0,0.0
31,0.0,0.20001710951328278,0.003760321570249895,0.03070396650582552,269.25,357,53,53,0.0,0.0,0.0
32,0.0,0.20242304975787798,0.004105811065528542,0.030476646808286507,272.25,355,53,53,0.0,0.0,0.0
33,0.0,0.18935099864999452,0.0035497306768471995,0.02925858475888769,275.25,355,53,53,0.0,0.0,0.0
34,0.0,0.18390566358963648,0.0033711642414952316,0.029769564823557932,272.25,357,53,53,0.0,0.0,0.0
35,0.0,0.1798124611377716,0.003371136437635869,0.027145323033134144,270.75,365,53,53,0.0,0.0,0.0
36,0.0,0.1949677566687266,0.003074238202922667,0.028854380051294964,272.25,361,53,53,0.0,0.0,0.0
37,0.0,0.19319452966252962,0.003075185406487435,0.029090809635818005,271.5,359,53,53,0.0,0.0,0.0
38,0.0,0.1803990602493286,0.0032417241794367633,0.03072273808841904,270.0,364,53,53,0.0,0.0,0.0
39,0.0,0.16998420655727386,0.003152566079127913,0.028834331625451643,274.5,357,53,53,0.0,0.0,0.0
40,0.0,0.178732938443621,0.002703389279001082,0.028677920966098707,270.75,363,53,53,0.0,0.0,0.0
41,0.0,0.1834413856267929,0.003072751627769321,0.029158189427107573,273.75,359,53,53,0.0,0.0,0.0
42,0.0,0.17158469061056772,0.0031263759010471404,0.027567881625145674,272.25,357,53,53,0.0,0.0,0.0
43,0.0,0.17552441358566284,0.002866564531965802,0.02926903497427702,269.25,367,53,53,0.0,0.0,0.0
44,0.0,0.18872600297133127,0.0021325747366063297,0.026101153964797657,270.75,364,53,53,0.0,0.0,0.0
45,0.0,0.18167178332805634,0.0022551103902515024,0.025324823101982474,273.0,359,53,53,0.0,0.0,0.0
46,0.0,0.1845375175277392,0.002524456096580252,0.0263036183702449,276.0,370,53,53,0.0,0.0,0.0
47,0.0,0.17197746907671294,0.0024088198551908135,0.02737760574867328,273.75,377,53,53,0.0,0.0,0.0
48,0.0,0.1603407822549343,0.002305084616333867,0.02518959917748968,273.0,382,53,53,0.0,0.0,0.0
49,0.0,0.15976579984029135,0.0022366556028525033,0.023833645042032003,273.0,381,53,53,0.0,0.0,0.0
50,0.0,0.16665428752700487,0.0021591471158899367,0.029266348884751398,270.75,389,53,53,0.0,0.0,0.0
