epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.003953279611074699,0.46026256680488586,0.0373224342862765,0.045122108732660614,273.0,1686,53,53,0.9056603773584906,0.003953279611074699,0.8867924528301887
2,0.0032756813573387436,0.35502318541208905,0.027288471193363268,0.0409331147869428,273.75,1682,53,53,0.9056603773584906,0.0032756813573387436,0.8867924528301887
3,0.0027083145841112675,0.3554135312636693,0.022237190200636785,0.040160224152108036,272.25,1651,53,53,0.9056603773584906,0.0027083145841112675,0.8867924528301887
4,0.001864595022403969,0.3439914459983508,0.017341172322630882,0.03641577375431856,271.5,1572,53,53,0.9056603773584906,0.001864595022403969,0.8867924528301887
5,0.0015564449834373762,0.33520569652318954,0.016834488371387124,0.03715096445133289,273.75,1441,53,53,0.9056603773584906,0.0015564449834373762,0.8867924528301887
6,0.0006506180847590824,0.3553212707241376,0.01386258409669002,0.03447113667304317,270.0,1317,53,53,0.9056603773584906,0.0006506180847590824,0.8867924528301887
7,0.0,0.3615894466638565,0.014113926716769734,0.03373721893876791,274.5,1223,53,53,0.9056603773584906,0.0,0.8867924528301887
8,0.0,0.3151465641955535,0.014789533413325747,0.033108419428269066,269.25,1161,53,53,0.9056603773584906,0.0,0.8867924528301887
9,0.0,0.32356636226177216,0.012853901522854963,0.03431418569137653,272.25,1057,53,53,0.9056603773584906,0.0,0.8867924528301887
10,0.0,0.3239503701527913,0.011334235702330867,0.03161329605306188,270.0,1028,53,53,0.9056603773584906,0.0,0.8867924528301887
