epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.07390196466783308,0.5618516157070795,0.03920222818851471,0.04348997212946415,270.0,782,53,53,0.9056603773584906,0.07390196466783308,0.8867924528301887
2,0.08373764818007091,0.46212777495384216,0.026622300191471975,0.0368104288354516,270.75,765,53,53,0.9056603773584906,0.08373764818007091,0.8867924528301887
3,0.0839842567747494,0.4483707199494044,0.02305004574979345,0.035785084745536246,275.25,733,53,53,0.9056603773584906,0.0839842567747494,0.8867924528301887
4,0.08081761368040769,0.42622334758440655,0.019069429486989975,0.03353671946873268,272.25,711,53,53,0.9056603773584906,0.08081761368040769,0.8867924528301887
5,0.0908805065841045,0.414518175025781,0.015518825656423966,0.0326661312331756,273.0,712,53,53,0.9056603773584906,0.0908805065841045,0.8867924528301887
6,0.09073252287113441,0.3934320658445358,0.013429164110372463,0.033443082279215254,270.0,705,53,53,0.9056603773584906,0.09073252287113441,0.8867924528301887
7,0.09035265361363033,0.37068313360214233,0.011782248271629214,0.033159948574999966,270.75,698,53,53,0.9056603773584906,0.09035265361363033,0.8867924528301887
8,0.08883648098639722,0.3799780284365018,0.008691273862496018,0.03140643440807859,270.0,691,53,53,0.9056603773584906,0.08883648098639722,0.8867924528301887
9,0.09591195268451043,0.40333474179108936,0.008448292772906521,0.03113042237237096,273.0,679,53,53,0.9056603773584906,0.09591195268451043,0.8867924528301887
10,0.09591195268451043,0.35100454837083817,0.007302907411940396,0.03060200298205018,270.75,666,53,53,0.9056603773584906,0.09591195268451043,0.8867924528301887
