epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.03030303120613098,0.4599057585000992,0.037329202673087515,0.04512392325947682,273.0,1686,53,53,0.0,0.03030303120613098,0.0
2,0.03030303120613098,0.3555496633052826,0.02727003302425146,0.040956318068007626,273.75,1683,53,53,0.0,0.03030303120613098,0.0
3,0.01515151560306549,0.35476258645455044,0.022407130803912878,0.04037826849768559,272.25,1669,53,53,0.0,0.01515151560306549,0.0
4,0.010101010176268492,0.3415366808573405,0.017908367949227493,0.036461297112206616,271.5,1539,53,53,0.0,0.010101010176268492,0.0
5,0.0060606063766912984,0.3260018875201543,0.017615121013174456,0.03523308550938964,273.75,1420,53,53,0.0,0.0060606063766912984,0.0
6,0.003496503626758402,0.36180399109919864,0.014028073598941168,0.03742472501471639,270.0,1272,53,53,0.0,0.003496503626758402,0.0
7,0.0012987013059583578,0.3396672035257022,0.012995635314534107,0.0356382392346859,274.5,1153,53,53,0.0,0.0012987013059583578,0.0
8,0.0009620009328831326,0.3219907296200593,0.012921984074637294,0.034189266773561634,269.25,1088,53,53,0.0,0.0009620009328831326,0.0
9,0.0006447453051805496,0.3283421869079272,0.010600233683362603,0.0341664575971663,272.25,1031,53,53,0.0,0.0006447453051805496,0.0
10,0.0004040404138239947,0.33699532846609753,0.008737072814255953,0.03204086453964313,270.0,976,53,53,0.0,0.0004040404138239947,0.0
