epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
19,0.001065340909090909,0.23879571383198103,0.005331430991645902,0.03386637521907687,270.75,434,53,53,0.007457386363636364,0.0,0.0
20,0.0010101010345599868,0.23405065635840097,0.005227653697753946,0.03401721998428305,269.25,411,53,53,0.007070707241919908,0.0,0.0
21,0.0008289582858031446,0.23716884975632033,0.005238328594714403,0.033507685642689466,272.25,391,53,53,0.005802708000622012,0.0,0.0
22,0.0007747934115203944,0.23816063379247984,0.004989856582445403,0.032715231801072754,274.5,382,53,53,0.005423553880642761,0.0,0.0
23,0.0007639419795437293,0.21682029341657957,0.004432072242101033,0.032372014286617436,270.0,367,53,53,0.005347593856806105,0.0,0.0
24,0.0004981320182030851,0.20902300253510475,0.004518733088237544,0.03070582418392102,273.0,370,53,53,0.0025043827058239417,0.0,0.0
25,0.00025753283195874906,0.2106922802825769,0.004343393918437262,0.03306404780596495,271.5,358,53,53,0.0025753283195874906,0.0,0.0
26,0.0002518257295543497,0.2106051966547966,0.004100475867744535,0.030804550275206566,273.0,363,53,53,0.0007554771886630492,0.0,0.0
27,0.0,0.2131456546485424,0.002840335170427958,0.0314294231745104,271.5,359,53,53,0.0007596859835426916,0.0,0.0
28,0.0,0.2094111628830433,0.003810662601608783,0.03196949449678262,269.25,360,53,53,0.0,0.0,0.0
29,0.0,0.19640545174479485,0.003302259196061641,0.031303266528993845,273.75,365,53,53,0.0,0.0,0.0
30,0.0,0.19874894246459007,0.0038124010898172855,0.03280611693238219,272.25,362,53,53,0.0,0.0,0.0
31,0.0,0.19454368948936462,0.003235086682252586,0.030999282374978065,269.25,362,53,53,0.0,0.0,0.0
32,0.0,0.1979341966410478,0.0030365302227437496,0.030229039800663788,272.25,365,53,53,0.0,0.0,0.0
33,0.0,0.1924610398709774,0.0030481945141218603,0.030304194738467533,275.25,366,53,53,0.0,0.0,0.0
34,0.0,0.19005588069558144,0.003208171828494718,0.03073692771916588,272.25,355,53,53,0.0,0.0,0.0
35,0.0,0.17469479143619537,0.003831624131028851,0.02823187472919623,270.75,362,53,53,0.0,0.0,0.0
36,0.0,0.19762168576320013,0.0033166872647901378,0.029635388404130936,272.25,358,53,53,0.0,0.0,0.0
37,0.0,0.1972131791214148,0.003411050420254469,0.03030436687792341,271.5,364,53,53,0.0,0.0,0.0
38,0.0,0.19310262799263,0.0035862231355470917,0.03239078773185611,270.0,364,53,53,0.0,0.0,0.0
39,0.0,0.17869948719938597,0.002837041208598142,0.028800524460772674,274.5,371,53,53,0.0,0.0,0.0
40,0.0,0.18203901499509811,0.0023294806596823037,0.027681702592720587,270.75,368,53,53,0.0,0.0,0.0
41,0.0,0.1765304779012998,0.0024757448700256646,0.028589705005288124,273.75,364,53,53,0.0,0.0,0.0
42,0.0,0.17013446365793547,0.0025952572953732065,0.027349059004336596,272.25,360,53,53,0.0,0.0,0.0
43,0.0,0.17223253473639488,0.002230747069309776,0.02900666060547034,269.25,370,53,53,0.0,0.0,0.0
44,0.0,0.18363349760572115,0.0024590022706737122,0.02550627392095824,270.75,370,53,53,0.0,0.0,0.0
45,0.0,0.18391828363140425,0.002239878037168334,0.02557968022301793,273.0,365,53,53,0.0,0.0,0.0
46,0.0,0.18763802076379457,0.0018903953411305945,0.026734825999786455,276.0,367,53,53,0.0,0.0,0.0
47,0.0,0.17052400981386504,0.0024841559352353215,0.028680714778602123,273.75,366,53,53,0.0,0.0,0.0
48,0.0,0.15816215425729752,0.002159949770430103,0.025987332686781883,273.0,368,53,53,0.0,0.0,0.0
49,0.0,0.15894190222024918,0.0022995011531747878,0.02440104936249554,273.0,362,53,53,0.0,0.0,0.0
50,0.0,0.16045079876979193,0.0018385108172272642,0.028242793089399736,270.75,356,53,53,0.0,0.0,0.0
