epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12211907722733238,0.5617264558871587,0.03921771484116713,0.04350480033705632,270.0,781,53,53,0.0,0.15362581339749423,0.0
2,0.12370527908205986,0.46067871153354645,0.026503828043739002,0.03677369716266791,270.75,764,53,53,0.0,0.16136363690549677,0.0
3,0.12404155494137244,0.4539882366855939,0.02284375795473655,0.035714445635676384,275.25,732,53,53,0.0,0.1626033051447435,0.0
4,0.12330659478902817,0.4354794422785441,0.018833334557712078,0.03356916271150112,272.25,712,53,53,0.0,0.16346153887835416,0.0
5,0.1183839040723714,0.4230911359190941,0.01603630813769996,0.03284262198333939,273.0,715,53,53,0.0,0.16409090974114157,0.0
6,0.1219271377406337,0.40618567417065304,0.014150253729894757,0.03337314585223794,270.0,707,53,53,0.0,0.16409090974114157,0.0
7,0.12336254221471873,0.3888299639026324,0.014124251203611493,0.03282445358733336,270.75,697,53,53,0.0,0.1651353971524672,0.0
8,0.1234051026403904,0.3719409977396329,0.010679409489966929,0.03268855530768633,270.0,684,53,53,0.0,0.16632231392643668,0.0
9,0.12324041229757396,0.3872293258706729,0.009775594148474434,0.03161077760159969,273.0,674,53,53,0.0,0.16720779240131378,0.0
10,0.12318865243684161,0.3500610242287318,0.007802423012132446,0.030692317988723516,270.75,663,53,53,0.0,0.17363071848045697,0.0
