epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.12216357785192403,0.5609332124392191,0.03928103701521953,0.05676913013060888,270.0,780,53,53,0.0,0.15362581339749423,0.0
2,0.12365321611816232,0.4520053168137868,0.027052768195668857,0.048484702284137406,270.75,762,53,53,0.0,0.16114008968526666,0.0
3,0.12395341795953838,0.4428606852889061,0.02343785793830951,0.04750768312563499,275.25,742,53,53,0.0,0.16233766214414078,0.0
4,0.12141676585782658,0.4212527548273404,0.019104046591868002,0.043990399998923145,272.25,731,53,53,0.0,0.1637700538743626,0.0
5,0.11812889914621007,0.41413763910532,0.015451741327221194,0.04277330512801806,273.0,719,53,53,0.0,0.16442486101930792,0.0
6,0.11812889914621007,0.39545491834481555,0.012389894652490815,0.04186254398276409,270.0,721,53,53,0.0,0.16442486101930792,0.0
7,0.11807320436293428,0.364086056749026,0.009937919288252791,0.041077726831038795,270.75,713,53,53,0.0,0.1651353971524672,0.0
8,0.1195486340333115,0.37971338381369907,0.010722039810692271,0.04150614018241564,270.0,711,53,53,0.0,0.16632231392643668,0.0
9,0.11746778135949915,0.38314049939314526,0.008161579258739948,0.0400277708346645,273.0,703,53,53,0.0,0.1744391985914924,0.0
10,0.1195486340333115,0.34853420158227283,0.007182132724362115,0.040745100316902004,270.75,699,53,53,0.0,0.17532467706636948,0.0
11,0.12060059031302278,0.33131009588638943,0.006329479045234621,0.038993860594928265,271.5,697,53,53,0.0,0.17325228181752292,0.0
12,0.1203077757223086,0.3336186632514,0.005732740508392453,0.04026325854162375,272.25,680,53,53,0.0,0.1722077944061973,0.0
13,0.12019437619230965,0.31688812871774036,0.005857073119841516,0.036678829540809,270.75,670,53,53,0.0,0.170198223807595,0.0
14,0.119969537650997,0.3231479103366534,0.005326937030379971,0.038080974481999874,272.25,666,53,53,0.0,0.16862824830141934,0.0
15,0.11570248007774353,0.31590882192055386,0.004185119973650823,0.0351702639212211,271.5,654,53,53,0.0,0.15925095975399017,0.0
16,0.12140762568874792,0.3071997140844663,0.005144149608289202,0.03480102587491274,272.25,660,53,53,0.0,0.1468531469052488,0.0
17,0.12077994610775601,0.3067701905965805,0.0047185481525957584,0.03278422246997555,275.25,646,53,53,0.0,0.14516129006039014,0.0
18,0.1208606677299196,0.2854394515355428,0.003075903184556713,0.030742022519310314,269.25,654,53,53,0.0,0.139669422398914,0.0
19,0.12135389006950638,0.2745450822015603,0.003788607777096331,0.03068384372939666,273.0,644,53,53,0.0,0.13842975348234177,0.0
20,0.11440556293184106,0.28069208934903145,0.003990671073552221,0.03331930314501127,274.5,625,53,53,0.0,0.13403263315558434,0.0
21,0.11442186852747743,0.24926566953460375,0.0033939165684084096,0.03272636762509743,272.25,614,53,53,0.0,0.13033045455813408,0.0
