epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.4556705007950465,0.05294266870866219,0.06186259010185798,273.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
2,0.0,0.35759783784548443,0.04062802313516537,0.05785031368335088,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
3,0.0,0.34606827050447464,0.03395387949422002,0.05640705736974875,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
4,0.0,0.3296236942211787,0.02693507820367813,0.052288779678444065,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
5,0.0,0.31540900468826294,0.02369811354825894,0.05191199605663618,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
6,0.0,0.3371259818474452,0.02066649232680599,0.05168404554327329,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
7,0.0,0.3301010603706042,0.018888515963529546,0.04784673824906349,274.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
8,0.0,0.30668173482020694,0.01876689385001858,0.046218144396940865,269.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
9,0.0,0.30259519070386887,0.015675757934028905,0.045414566372831665,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
10,0.0,0.29547106598814327,0.011727207573130727,0.04272866124908129,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
11,0.0,0.2834104647239049,0.013383127593745789,0.046766379537681736,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
12,0.0,0.2851567715406418,0.011516781485018631,0.04429026941458384,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
13,0.0,0.28433091565966606,0.010959790670312941,0.04157731651018063,274.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
14,0.0,0.2965732937057813,0.010486865028118094,0.04125231442352136,274.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
15,0.0,0.2570817694067955,0.009188437252305448,0.04073284907887379,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
16,0.0,0.24839740122358003,0.008571786185105642,0.03965682303532958,276.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
17,0.0,0.2668575259546439,0.010726125445216894,0.03687178622931242,275.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
18,0.0,0.24724219366908073,0.009055876405909657,0.03617211524397135,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
19,0.0,0.23295033226410547,0.008367438723022739,0.036422811138133206,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
20,0.0,0.23902548849582672,0.00832405088779827,0.0408286036302646,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
21,0.0,0.23425259441137314,0.006479632730285327,0.04231365583837032,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
22,0.0,0.23822002733747163,0.006251022219657898,0.03589470963925123,275.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
23,0.0,0.2226997216542562,0.005421218889144559,0.03851509606465697,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
24,0.0,0.21403907239437103,0.004854894689439486,0.03523891465738416,277.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
25,0.0,0.207281610618035,0.003931069339159876,0.03171320414791504,270.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
26,0.0,0.18994550655285516,0.004664525738917291,0.03371313074603677,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
27,0.0,0.2134526881078879,0.0043596125130231185,0.036263250124951206,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
28,0.0,0.2057241921623548,0.0038946562951120236,0.030606525639692943,275.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
29,0.0,0.19688177853822708,0.004981570935342461,0.030484129364291828,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
30,0.0,0.200136819233497,0.005120101190793018,0.03588600968942046,270.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
31,0.0,0.18823624774813652,0.004353304277174175,0.03207030209402243,273.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
32,0.0,0.19745498771468797,0.004088817125496765,0.03278564692785343,274.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
33,0.0,0.1900078790883223,0.004257047374267131,0.034616509918123484,270.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
34,0.0,0.18463419626156488,0.0038683578410806754,0.030202777435382206,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
35,0.0,0.1899333819746971,0.004141932954856505,0.03243979842712482,275.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
36,0.0,0.1818296325703462,0.0036836140401040516,0.03262430833031734,272.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
37,0.0,0.19044347728292146,0.003446200144632409,0.03417266005029281,270.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
38,0.0,0.1815812848508358,0.003935310950813194,0.03234615130349994,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
39,0.0,0.1752472184598446,0.003957828565035015,0.030543860358496506,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
40,0.0,0.17116132999459902,0.0037720647815149277,0.030701468233019114,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
41,0.0,0.172788226356109,0.0037779940951926014,0.03223517956212163,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
42,0.0,0.16377668951948485,0.004262885971305271,0.03025541811560591,273.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
43,0.0,0.15638363733887672,0.0035383309586904943,0.029163963471849758,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
44,0.0,0.1549101620912552,0.00336620828602463,0.03149901221816739,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
45,0.0,0.15921614691615105,0.0038361756208663187,0.029949901004632313,273.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
46,0.0,0.15626633912324905,0.0029946456003623703,0.028794373230387766,271.5,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
47,0.0,0.14899075900514921,0.0026055460912175477,0.02820931902776162,276.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
48,0.0,0.15442336350679398,0.0023185313136006394,0.028585983905941248,270.0,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
49,0.0,0.15569898734490076,0.003034896197884033,0.031174468342214823,275.25,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
50,0.0,0.1534001169105371,0.003162119217449799,0.029831570262710255,270.75,0,53,53,0.9056603773584906,0.20754716981132076,0.8867924528301887
