epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.0,0.842704693476359,0.012436179521804055,0.633509986102581,270.0,4240,53,53,0.9056603773584906,0.18867924528301888,0.05660377358490566
2,0.0,0.6958011388778687,0.009036494030927619,0.5159231101473173,270.75,4240,53,53,0.9056603773584906,0.11320754716981132,0.0
3,0.09568733272125136,0.6266849935054779,0.007631049064608912,0.4667193256318569,275.25,4240,53,53,0.39622641509433965,0.09568733272125136,0.3584905660377358
4,0.07344815486444617,0.6157623132069906,0.0068577412360658245,0.4864921395977338,272.25,4240,53,53,0.1509433962264151,0.07344815486444617,0.3584905660377358
5,0.14442280504219937,0.5834465796748797,0.005917864541212718,0.48769911130269367,273.0,4240,53,53,0.018867924528301886,0.14442280504219937,0.24528301886792453
6,0.11269170284833548,0.5616660217444102,0.005571122358863552,0.39793651923537254,270.0,4240,53,53,0.05660377358490566,0.11269170284833548,0.3584905660377358
7,0.08570377620042495,0.5584865932663282,0.005398163610758881,0.4350818047920863,270.75,4240,53,53,0.07547169811320754,0.08570377620042495,0.5471698113207547
8,0.09847850964035627,0.5746299624443054,0.005198712460696697,0.47050540149211884,270.0,4240,53,53,0.3584905660377358,0.09847850964035627,0.4339622641509434
9,0.12818799072982007,0.5401040390133858,0.005043494437510769,0.4093786229689916,273.0,4240,53,53,0.03773584905660377,0.12818799072982007,0.2641509433962264
10,0.11986924089350791,0.5328855340679487,0.005036600089321534,0.48555106669664383,270.75,4240,53,53,0.018867924528301886,0.11997268341903417,0.16981132075471697
11,0.14195934879892277,0.5233904123306274,0.004675092330823342,0.457969365020593,271.5,4240,53,53,0.1320754716981132,0.1430075671875252,0.2830188679245283
12,0.05503044980314543,0.47583383570114773,0.004479387930283944,0.4585706020394961,272.25,4240,53,53,0.03773584905660377,0.055086721226854145,0.018867924528301886
13,0.1356974200538869,0.4912027170260747,0.004357647888051967,0.4235248366991679,270.75,4240,53,53,0.0,0.13726974707448258,0.07547169811320754
14,0.1461024079120384,0.4502621293067932,0.004467719544967015,0.4427371720472972,272.25,4240,53,53,0.0,0.1542561945487868,0.09433962264150944
15,0.15611111773353703,0.4434609611829122,0.004462760640308261,0.42576155811548233,271.5,4240,53,53,0.018867924528301886,0.1569419118733901,0.1320754716981132
16,0.09687593270022914,0.4698048109809558,0.0044902572796369595,0.4277442495028178,272.25,4240,53,53,0.0,0.11591855155409507,0.1320754716981132
17,0.10872993273836262,0.4301922221978505,0.004154739920826008,0.4016798759500186,275.25,4240,53,53,0.0,0.10986550264763383,0.03773584905660377
18,0.0945965939394708,0.44075964391231537,0.004059263485639046,0.37812556823094684,269.25,4240,53,53,0.03773584905660377,0.11310813702502341,0.018867924528301886
19,0.15731002270894232,0.41253282129764557,0.003957728176222493,0.3879252051313718,273.0,4240,53,53,0.03773584905660377,0.15731002270894232,0.03773584905660377
20,0.13646935144404196,0.4415401021639506,0.004009904980193824,0.38254640996456146,274.5,4240,53,53,0.018867924528301886,0.1365142750009051,0.0
21,0.11211813026863449,0.43513400852680206,0.003938995282320927,0.4437492589155833,272.25,4240,53,53,0.03773584905660377,0.11324637910386301,0.018867924528301886
22,0.15639073412232804,0.42913510650396347,0.0039857822509172065,0.38217180346449214,270.75,4240,53,53,0.018867924528301886,0.1577039131508121,0.0
23,0.14415483131020698,0.4161505500475566,0.004023803727856527,0.4347243160009384,270.0,4240,53,53,0.03773584905660377,0.14620981991009893,0.0
24,0.16866208732409296,0.40119970341523487,0.003917597408872098,0.3751011962691943,271.5,4240,53,53,0.05660377358490566,0.18345149149591067,0.019688269088290772
25,0.1985430297494497,0.37321751564741135,0.003932652121875435,0.3820272920032342,271.5,4240,53,53,0.03773584905660377,0.20113426777270604,0.07547169811320754
26,0.14506062668449474,0.4213111524780591,0.003920463903341442,0.38993752002716064,271.5,4240,53,53,0.0,0.15410348906550767,0.0
27,0.126742852078575,0.3763869230945905,0.003808509170388182,0.44359709074099857,269.25,4240,53,53,0.0,0.16259992948539978,0.018867924528301886
28,0.14017238706912635,0.3472261230150859,0.003856146902156373,0.34650170616805553,270.75,4240,53,53,0.0,0.15095814219060935,0.0
29,0.16342598821897553,0.34837187081575394,0.0036795829655602574,0.3804202526807785,270.75,4240,53,53,0.03773584905660377,0.14046674432619563,0.05660377358490566
30,0.1228374711958305,0.38335446765025455,0.0036955979109431305,0.41783498227596283,274.5,4240,53,53,0.03773584905660377,0.13975694318706133,0.018867924528301886
31,0.19059248447839944,0.34515877564748126,0.00362286342230315,0.36446328709522885,270.0,4240,53,53,0.03773584905660377,0.1730272132411318,0.03773584905660377
32,0.14739631678698198,0.35584112256765366,0.0036401032120920718,0.39740334699551266,273.0,4240,53,53,0.0,0.15103585540123707,0.018867924528301886
33,0.12579742277849396,0.38121942430734634,0.003759858877553294,0.3872966915369034,273.75,4240,53,53,0.1509433962264151,0.11652069166302681,0.018867924528301886
34,0.16576810406064088,0.37735864023367566,0.0037368956836871803,0.4087258738776048,272.25,4240,53,53,0.03773584905660377,0.18313659024688433,0.003144654462922294
35,0.23340471630107681,0.3407555694381396,0.0036038179338599243,0.35637665043274563,272.25,4240,53,53,0.0,0.23288362494335985,0.018867924528301886
36,0.22794726652637967,0.33348821351925534,0.00358343607513234,0.37291954830288887,270.75,4240,53,53,0.16981132075471697,0.20572844653759362,0.03773584905660377
37,0.1416121431679096,0.33620502799749374,0.0035729047764713564,0.3977769414583842,272.25,4240,53,53,0.07547169811320754,0.15928108245134354,0.009433962264150943
38,0.2879666567270486,0.3189300100008647,0.003576852128996203,0.3799740597605705,275.25,4240,53,53,0.018867924528301886,0.2794985523060808,0.02830188679245283
39,0.19220589227833837,0.29759205877780914,0.0035199446720071137,0.3952990770339966,270.0,4240,53,53,0.018867924528301886,0.18906123894003202,0.03773584905660377
40,0.26653563013335446,0.30887989699840546,0.003453192087666442,0.38059312229355174,270.0,4240,53,53,0.018867924528301886,0.2590040585623597,0.04245283018867924
41,0.21034333236374944,0.3131382465362549,0.003577448194846511,0.35033520807822544,272.25,4240,53,53,0.05660377358490566,0.1880072609714742,0.04716981132075472
42,0.2530373051622004,0.29969925185044605,0.003585048330326875,0.3717845752835274,273.75,4240,53,53,0.03773584905660377,0.2279646651784204,0.04716981132075472
43,0.26623496768187804,0.2994574358065923,0.003549117303919047,0.3579423651099205,273.75,4240,53,53,0.03773584905660377,0.24054784208254995,0.03773584905660377
44,0.2397851179230888,0.26894622668623924,0.003418371003742019,0.3414258733391762,273.0,4240,53,53,0.0,0.2451348435485138,0.05735849061945699
45,0.23924888772362807,0.2628217029074828,0.0034562051102208593,0.346625713010629,271.5,4240,53,53,0.03773584905660377,0.23081881159319068,0.05660377358490566
46,0.3177630861272227,0.2595401828487714,0.003482832844989995,0.31279924636085826,274.5,4240,53,53,0.018867924528301886,0.28380082090789416,0.03773584905660377
47,0.32669151602488644,0.24733749652902284,0.003493061987683177,0.3062755229572455,269.25,4240,53,53,0.018867924528301886,0.2912245436378245,0.06289308251075025
48,0.22331554906548196,0.26082949216167134,0.003413255113021781,0.38606801877419156,273.0,4240,53,53,0.0,0.20346103513718777,0.050943396282645895
49,0.21174643220344805,0.2846636859079202,0.0033426673229162893,0.3157046524186929,270.0,4240,53,53,0.03773584905660377,0.2133578786731891,0.0691823903119789
50,0.25110953863499297,0.2878158229092757,0.0034353487814466157,0.32584548244873685,271.5,4240,53,53,0.018867924528301886,0.2098640904955144,0.08176100703905213
