epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.03030303120613098,0.4602820724248886,0.037211991070459284,0.060247622119883694,273.0,1687,53,53,0.0,0.03030303120613098,0.0
2,0.03030303120613098,0.35578976819912594,0.02740576257929206,0.054908043084045254,273.75,1664,53,53,0.0,0.03030303120613098,0.0
3,0.022727272727272728,0.3513914893070857,0.02218671701848507,0.05226752286156019,272.25,1635,53,53,0.0,0.022727272727272728,0.0
4,0.03030303120613098,0.3406049758195877,0.017203049501404166,0.048523383835951485,271.5,1625,53,53,0.0,0.03030303120613098,0.0
5,0.03030303120613098,0.3317434663573901,0.016890994273126125,0.04779171198606491,273.75,1572,53,53,0.0,0.03030303120613098,0.0
6,0.03030303120613098,0.3560791437824567,0.013660740572959185,0.046498313546180725,270.0,1537,53,53,0.0,0.03030303120613098,0.0
7,0.03030303120613098,0.36237501601378125,0.012813284760341048,0.04359574833263954,274.5,1503,53,53,0.0,0.03030303120613098,0.0
8,0.022727272727272728,0.32607582708199817,0.01395739451982081,0.043246704153716564,269.25,1459,53,53,0.0,0.022727272727272728,0.0
9,0.01515151560306549,0.32470030585924786,0.012019277162229022,0.04168461790929238,272.25,1386,53,53,0.0,0.01515151560306549,0.0
10,0.01298701356757771,0.32809987912575406,0.009805060651463767,0.03869751344124476,270.0,1291,53,53,0.0,0.01298701356757771,0.0
