epoch,map50,l_box,l_obj,l_cls,n_pos,val_preds_kept,val_gt_images,val_gt_boxes,ap_aircraft,ap_ship,ap_human
1,0.03030303120613098,0.46039319783449173,0.03720881541570028,0.060210827738046646,273.0,1688,53,53,0.0,0.03030303120613098,0.0
2,0.022727272727272728,0.35427332917849225,0.027337684761732817,0.05493865441530943,273.75,1660,53,53,0.0,0.022727272727272728,0.0
3,0.022727272727272728,0.35147332896788913,0.02225382160395384,0.05243743552515904,272.25,1639,53,53,0.0,0.022727272727272728,0.0
4,0.03030303120613098,0.33758293092250824,0.016999266808852553,0.04776557472844919,271.5,1609,53,53,0.0,0.03030303120613098,0.0
5,0.03030303120613098,0.32101086030403775,0.016977937348807853,0.04708915948867798,273.75,1595,53,53,0.0,0.03030303120613098,0.0
6,0.03030303120613098,0.3537729854385058,0.01338719941365222,0.04767414461821318,270.0,1530,53,53,0.0,0.03030303120613098,0.0
7,0.022727272727272728,0.34645867844422656,0.013032974442467093,0.044970166869461536,274.5,1473,53,53,0.0,0.022727272727272728,0.0
8,0.01298701356757771,0.319121075173219,0.013501429930329323,0.04222338584562143,269.25,1391,53,53,0.0,0.01298701356757771,0.0
9,0.004784689030864022,0.32436586668094,0.013528987532481551,0.04591044100622336,272.25,1294,53,53,0.0,0.004784689030864022,0.0
10,0.002139037474989891,0.3128982335329056,0.01067612626745055,0.04251237834493319,270.0,1200,53,53,0.0,0.002139037474989891,0.0
